sentence_id,dialogue_id,utterance_de,speaker,label,orig_dialogue_id
4,834,NOT FOUND,Ross,surprise,835
5,834,"Würdest du ihr bitte sagen, dass ich dich gewinnen ließ?",Chandler,anger,835
6,834,"Oh ja. Also, Chandler hat mich gewinnen 'lassen'.",Ross,neutral,835
7,834,Ich bin stark. Ich zeig es dir.,Chandler,anger,835
8,834,"Chandler, bitte.",Monica,disgust,835
9,834,"Na, fehlt dir der Mut? Hast du Angst?",Chandler,anger,835
10,834,NOT FOUND,Monica,anger,835
11,834,"Und 1, 2, 3, los!",Chandler,neutral,835
0,835,"Du, Ross, äh, ist Staten Island wirklich eine Insel?",Joey,neutral,836
1,835,"Ja, deswegen heißt es ja auch Staten Island.",Ross,surprise,836
2,835,"Ich dachte, das wäre so was wie Long Island.",Joey,surprise,836
3,835,Das ist auch eine Insel.,Ross,neutral,836
4,835,- Wie spät ist es? - 14:17 Uhr.,Joey,neutral,836
5,835,- Wie spät ist es? - 14:17 Uhr.,Ross,neutral,836
6,835,"Wir werfen den Ball schon eine Stunde, ohne ihn fallen zu lassen.",Joey,surprise,836
7,835,NOT FOUND,Ross,surprise,836
8,835,"sagte aber nichts, weil das Unglück bringen könnte.",Joey,neutral,836
9,835,NOT FOUND,Ross,surprise,836
10,835,NOT FOUND,Joey,anger,836
11,835,NOT FOUND,Rachel,neutral,836
12,835,JOEY: Nein. ROSS: Nein.,Joey,joy,836
0,836,URSULA: Wer ist da?,Ursula,neutral,837
1,836,Hier ist Phoebe! 'Phoebe!',Phoebe,joy,837
2,836,"- Hi! - Oh, Gott!",Ursula,joy,837
0,837,NOT FOUND,Phoebe,surprise,838
0,838,"Nein, Phoebe.",Ursula,anger,839
1,838,- MANN: Wir drehen weiter! - Du machst in diesem Augenblick einen!,Phoebe,anger,839
2,838,NOT FOUND,Phoebe,neutral,839
3,838,"Ja, kann ich dir behilflich sein?",Ursula,neutral,839
4,838,Ich unterhalte mich gerade! Sie meinten sie! Ich verstehe. Oh.,Phoebe,joy,839
5,838,Zwillingssachen verkaufen sich immer wahnsinnig gut.,Ursula,neutral,839
6,838,Was?,Phoebe,surprise,839
7,838,"Ich könnte sie ja mal fragen, ob sie dir $30 geben.",Ursula,neutral,839
8,838,Nein! Auf keinen Fall! Nein!,Phoebe,disgust,839
11,838,Und du benutzt nicht weiter meinen Namen!,Phoebe,anger,839
12,838,Sie müssten sich alle schämen! Ich finde Sie ekelerregend!,Phoebe,disgust,839
13,838,Sie müssten sich alle schämen! Ich finde Sie ekelerregend!,Phoebe,disgust,839
14,838,Sie müssten sich alle schämen! Ich finde Sie ekelerregend!,Phoebe,disgust,839
15,838,Vor allem Sie mit Ihrem Ding da!,Phoebe,disgust,839
0,839,NOT FOUND,Phoebe,joy,840
1,839,"- Hey. - Hi, Pheebs.",Rachel,joy,840
2,839,Willst du ausziehen?,Phoebe,neutral,840
3,839,"Nein, so viele Koffer hab ich gar nicht.",Rachel,neutral,840
4,839,"Rachel, hast du einen Moment Zeit?",Phoebe,neutral,840
5,839,NOT FOUND,Rachel,neutral,840
6,839,Ok. Äh...,Phoebe,fear,840
7,839,"- Oh, Pheebs... - Äh, ok.",Rachel,joy,840
8,839,und 3 Dinge von mir solltest du unbedingt wissen.,Phoebe,neutral,840
9,839,"Und Nummer 3, ich backe die besten Haferflockenrosinenkekse der Welt.",Phoebe,neutral,840
10,839,Wieso hab ich die Dinger bis jetzt nie probiert?,Rachel,surprise,840
11,839,Ich backe sie nicht so oft. Ich finde es unfair gegenüber den anderen Keksen.,Phoebe,neutral,840
12,839,Hast recht. Das sind die allerbesten Haferflockenrosinenkekse.,Rachel,surprise,840
13,839,"Womit bewiesen wäre, dass ich nie lüge.",Phoebe,neutral,840
14,839,Davon geh ich mal aus.,Rachel,neutral,840
15,839,Paolo hat mich angebaggert.,Phoebe,sadness,840
0,840,"Es tut mir so leid. Bitte, reg dich nicht so auf.",Monica,fear,841
1,840,Ich rege mich nicht auf.,Chandler,neutral,841
2,840,Weswegen sollte ich mich aufregen?,Chandler,neutral,841
3,840,"Da ruft eine Hildy an und sagt, dass wir heiraten.",Chandler,neutral,841
4,840,Wir sind in diesem wunderbaren Raum gewesen.,Monica,anger,841
5,840,- Was ist schon passiert? - Verwirrung!,Monica,neutral,841
6,840,(SCHREIT AUF),Chandler,sadness,841
7,840,- Phoebe und Rachel dachten nur... - Phoebe und Rachel?,Monica,anger,841
8,840,- Phoebe und Rachel dachten nur... - Phoebe und Rachel?,Chandler,anger,841
9,840,"Phoebe, Rachel, Hildy und eine Band, die heißt 'Star Light Magic Seven',",Chandler,sadness,841
10,840,Aber das Ganze hat doch gar keine Bedeutung.,Monica,sadness,841
11,840,Ok.,Chandler,neutral,841
12,840,Ok.,Monica,joy,841
13,840,Wenn es wirklich keine Bedeutung hat. Ich bin nicht so weit.,Chandler,neutral,841
14,840,Das weiß ich doch.,Monica,neutral,841
15,840,Ist gut.,Chandler,neutral,841
16,840,"Ach, ich werde Joey Bescheid sagen, dass du wieder da bist.",Monica,anger,841
17,840,Hat sie's dir abgekauft?,Phoebe,neutral,841
18,840,Natürlich.,Chandler,neutral,841
19,840,"- Hat Hildy dir den Raum gezeigt? - Ja, er ist zauberhaft.",Phoebe,neutral,841
20,840,NOT FOUND,Chandler,neutral,841
21,840,"Ich kann's nicht fassen, dass ihr heiraten werdet.",Phoebe,joy,841
22,840,"Ja, nicht wahr?",Chandler,neutral,841
0,841,Ich habe eine Idee.,Rachel,neutral,842
1,841,"Wie wär's, wenn wir nachsehen würden, welche Nummern er gespeichert hat.",Rachel,neutral,842
2,841,"Und wer dann eine Gemeinsamkeit entdeckt, kriegt das Handy.",Rachel,neutral,842
3,841,"- Der erste Name, der hier steht, ist 'Mom'. - Oh.",Rachel,neutral,842
4,841,Oh. Ich habe meine Mom durch Selbstmord verloren.,Phoebe,sadness,842
5,841,Nein. Du kriegst nicht den süßen Kerl und den letzten Muffin.,Rachel,sadness,842
6,841,Was denn? Ist das der letzte? Tut mir leid.,Phoebe,sadness,842
7,841,"'Ben, Carlos, David...'",Rachel,neutral,842
10,841,"Gewonnen. Ja, er hat Barney eingespeichert.",Rachel,joy,842
11,841,"Du meinst Barneys Laden, den meint er vielleicht nicht.",Phoebe,neutral,842
12,841,"Ganz einfach, seine Freundin.",Rachel,surprise,842
0,842,Können deine Eltern was dazugeben?,Monica,surprise,843
1,842,Meine Mutter hat das meiste Geld für ihre vierte Hochzeit ausgegeben.,Chandler,sadness,843
2,842,Den Rest will sie für ihre Scheidung behalten.,Chandler,anger,843
3,842,"Das Geld, das mein Vater hat, investiert er in seine jährlichen Ausflüge",Chandler,neutral,843
4,842,Mein Gott! Was habt ihr zu essen bestellt?,Rachel,neutral,843
5,842,- Ist was passiert? Was ist? - Meine Eltern haben kein Geld!,Monica,anger,843
6,842,Mein Gott! Was habt ihr zu essen bestellt?,Phoebe,surprise,843
7,842,Es ist kein Geld mehr da? Aber das ist ja ganz furchtbar.,Rachel,sadness,843
8,842,- Das kriegen wir schon hin. - Das kriegen wir nicht hin.,Chandler,neutral,843
9,842,- Keine Swing-Band und keine Lilien. - Es wird schon gehen.,Monica,sadness,843
10,842,NOT FOUND,Rachel,neutral,843
11,842,NOT FOUND,Rachel,neutral,843
12,842,"rustikales, italienisches Festgelage.",Rachel,neutral,843
13,842,NOT FOUND,Rachel,neutral,843
14,842,dass du ein maßgeschneidertes Kostüm aus Satin trägst.,Rachel,neutral,843
0,843,Dr. Geller? Hier ist noch ein Stuhl frei.,Older Scientist,neutral,844
1,843,"an diesem Tisch Platz nehmen, hier in der Mitte.",Ross,neutral,844
2,843,"und zwar genau hier, mit meinem guten Freund Joey essen.",Ross,neutral,844
3,843,"Ja, das möchte ich gern, Dr. Geller.",Joey,neutral,844
4,843,wir arbeiten hier in einem Naturkundemuseum.,Ross,neutral,844
5,843,"Wenn ich mich hier einmal umschaue, sehe ich eine Trennung",Ross,sadness,844
6,843,zwischen Menschen in weißen Kitteln und Menschen in blauen Blazern.,Ross,fear,844
7,843,"Ich würde vorschlagen, dass wir diese Jacken jetzt ablegen,",Ross,neutral,844
8,843,Ich bin Ross!,Ross,joy,844
9,843,Ich bin geschieden und ich habe ein Kind.,Ross,joy,844
10,843,Mein Name ist Joey! Ich bin Schauspieler!,Joey,joy,844
11,843,"Ich bin Ted, und vor einem Monat bin ich hergezogen. New York erschreckt mich.",Another Tour Guide,anger,844
12,843,NOT FOUND,Ross,joy,844
13,843,"- Sehr gut! - Lass dich nicht unterkriegen, Ted!",Joey,anger,844
14,843,Und ich habe diese Birne nicht bezahlt.,Older Scientist,neutral,844
15,843,"Ok, das war ein großer Schritt, Andrew.",Ross,joy,844
16,843,Ich bin Rhonda! Und die hier sind gar nicht echt!,Tour Guide,neutral,844
17,843,"Wow, Rhonda.",Ross,surprise,844
18,843,"- Ich bin Scott. - Ja, ok, Scott!",Another Scientist,neutral,844
19,843,"- Ich bin Scott. - Ja, ok, Scott!",Ross,neutral,844
20,843,"Ich muss zu Hause immer das Licht ausmachen, weil das Leben teuer ist.",Another Scientist,fear,844
0,844,DOUG: Vielen Dank für den netten Empfang.,Doug,neutral,845
1,844,"Es ist wirklich gut, in so einem Team zu arbeiten. Ich erwarte Sportsgeist!",Doug,joy,845
2,844,NOT FOUND,Doug,neutral,845
3,844,Dann wollen wir uns mal an die Arbeit machen! Und nicht vergessen:,Doug,joy,845
4,844,"Das Wort 'ich' vergessen wir, wir sind ein Team!",Doug,neutral,845
5,844,"Hey, ich habe einen Martini, und den wollen 'wir' jetzt trinken.",Chandler,joy,845
6,844,Sie sind ja ein Scherzkeks. Wie heißen Sie?,Doug,neutral,845
7,844,"Bing. Entschuldigen Sie bitte, ich wollte nur...",Chandler,fear,845
8,844,"Nein, das ist völlig in Ordnung. Sie haben Humor.",Doug,neutral,845
9,844,NOT FOUND,Doug,joy,845
10,844,"In einem guten Team wird gearbeitet, aber es muss auch Spaß dabei sein.",Doug,joy,845
11,844,Auf gute Zusammenarbeit!,Doug,joy,845
0,845,Du würdest das niemals aushalten.,Phoebe,neutral,846
1,845,"Da Klein-Chandler ein Mädchen ist, was kriegt sie für einen Namen?",Chandler,neutral,846
2,845,Sie nennen sie Chandler.,Phoebe,neutral,846
3,845,"Das ist doch ein sehr männlicher Name, findest du nicht?",Chandler,neutral,846
4,845,Er passt zu dir.,Phoebe,neutral,846
0,846,Das ist ja süß von dir.,Ross,joy,847
1,846,"Nein, du... Ok.",Ross,joy,847
2,846,"Ok. 1, 2, 3.",Ross,joy,847
3,846,Sie hat gar nicht aufgelegt.,Ross,joy,847
4,846,Sie hat gar nicht aufgelegt.,Rachel,joy,847
5,846,"Nein, du. Du.",Ross,joy,847
0,847,Ross! Hi! Hier ist Rachel.,Rachel,neutral,848
1,847,"Ich wollte dir nur sagen, ähm, dass ich sehr zufrieden bin.",Rachel,neutral,848
2,847,Da ist eine Nachricht von dir drauf.,Ross,neutral,848
3,847,"Oh, mein Gott. Los, leg wieder auf. Gib mir das Telefon.",Rachel,surprise,848
4,847,"Gib mir das Telefon, gib mir das Telefon! Gib mir das Telefon!",Rachel,sadness,848
5,847,Du hast mich überwunden?,Ross,surprise,848
6,847,"Oh, Gott.",Rachel,surprise,848
7,847,"- Was...? Du, äh...? - Oh, Gott.",Ross,surprise,848
8,847,- RACHEL: Oh je. - Was gibt's denn bei mir,Rachel,sadness,848
9,847,"- Was...? Du, äh...? - Oh, Gott.",Ross,surprise,848
10,847,"ähm, eine gewisse Zuneigung für dich empfinde.",Rachel,neutral,848
11,847,Ich würde mich gern hinlegen.,Ross,surprise,848
0,848,"- Hey, sie lassen mich vorsprechen. - Wirklich? Super.",Joey,joy,849
1,848,"- Hey, sie lassen mich vorsprechen. - Wirklich? Super.",Ross,joy,849
2,848,Eine der Casting-Frauen hat mich in einem Stück gesehen.,Joey,joy,849
3,848,CAROL: Er kommt mir bekannt vor. JOEY: Oh ja.,Carol,neutral,849
4,848,"Klar, der hat jede Menge Werbespots gemacht, für Spielzeug",Joey,joy,849
5,848,"Aber heute hat es der Kleine schwer, Ben ist viel niedlicher.",Ross,joy,849
6,848,"Aber heute hat es der Kleine schwer, Ben ist viel niedlicher.",Ross,joy,849
7,848,Sieh ihn dir doch an!,Ross,disgust,849
8,848,"Wäre es nicht toll, wenn ich Bens Vater spielen könnte?",Joey,neutral,849
9,848,Du hast keine Ähnlichkeit mit Ben.,Ross,neutral,849
10,848,Er ist mir doch ähnlicher als dir.,Joey,anger,849
11,848,Für solche Witze kennen wir uns wirklich nicht gut genug.,Carol,joy,849
0,849,"Also, das war ja wirklich gute Arbeit.",Monica,joy,850
1,849,"in 2 Stunden rufe ich die Kollegen an und sag, dass ich krank bin.",Chandler,neutral,850
2,849,Und ich habe bloß noch 7 Minuten.,Monica,neutral,850
3,849,"Dann haben wir ja auch ein bisschen Zeit, denn 7 Minuten reichen.",Chandler,neutral,850
4,849,Meinst du das ernst?,Monica,surprise,850
5,849,Hast du Lust?,Chandler,neutral,850
6,849,Du holst den Staubsauger und ich die Möbelpolitur.,Monica,joy,850
0,850,Aber sei vorsichtig. Der Typ vorhin hat Rückenschmerzen bekommen.,Kristen,neutral,851
1,850,Kristen.,Joey,surprise,851
2,850,Kristen.,Kristen,neutral,851
3,850,Ich bin Joey.,Joey,neutral,851
4,850,Kristen.,Kristen,neutral,851
5,850,"Oh, das ist aber ein schöner Name.",Joey,joy,851
6,850,Kristen.,Kristen,neutral,851
7,850,"- Kristen. - Ach, ja. Ok.",Joey,neutral,851
8,850,"- Wohnst du in der Gegend? - Ja, da vorn.",Kristen,neutral,851
9,850,NOT FOUND,Joey,neutral,851
10,850,NOT FOUND,Joey,joy,851
11,850,NOT FOUND,Joey,neutral,851
12,850,Ich werde dir einen Tipp geben.,Joey,neutral,851
13,850,"Mach hier kein Nickerchen, sonst wachst du ohne Schuhe auf.",Joey,joy,851
14,850,- Ich werde es mir merken. - Ok.,Kristen,neutral,851
15,850,Würdest du vielleicht heute Abend mit mir essen gehen?,Joey,neutral,851
16,850,Heute Abend geht es nicht. Wie wär's denn mit morgen?,Kristen,neutral,851
17,850,Heute Abend geht es nicht. Wie wär's denn mit morgen?,Kristen,neutral,851
18,850,"Ja, das wäre Klasse! Wo soll die nun hin?",Joey,joy,851
19,850,Du siehst kräftig aus. Die nehme ich und du schnappst dir eine Kiste.,Kristen,neutral,851
20,850,Du siehst kräftig aus. Die nehme ich und du schnappst dir eine Kiste.,Joey,neutral,851
0,851,"Hör zu, ähm...",Phoebe,neutral,852
1,851,"Hör zu, ähm...",Phoebe,neutral,852
2,851,Es tut mir leid.,Phoebe,sadness,852
3,851,"Vergiss alles, was ich unter der Brücke gesagt habe.",Phoebe,neutral,852
4,851,"Aber ich war wie betrunken, und zwar durch dich.",Phoebe,sadness,852
5,851,"Nein, mit uns wird es nicht funktionieren.",Phoebe,neutral,852
6,851,"Und wenn, würdest du den Kontakt zu ihr abbrechen?",Phoebe,neutral,852
7,851,"Ähm, ja, dann liegt's an Phoebe.",Phoebe,anger,852
8,851,"es wird mir bestimmt schwer fallen, über dich hinwegzukommen.",Phoebe,sadness,852
0,852,"In der Woche, bevor du heiratest, lasse ich mich lieber nicht sehen.",Ross,neutral,853
1,852,"Ach, hallo, Lügner.",Phoebe,anger,853
2,852,"Dass ich das Fahrrad einfach losließ, das tut mir wirklich leid.",Ross,sadness,853
3,852,Ich hätte dabei umkommen können.,Phoebe,anger,853
4,852,NOT FOUND,Ross,sadness,853
5,852,doch das Fahrrad wurde gestohlen und die Polizei hat den Täter nicht.,Phoebe,joy,853
6,852,- Phoebe. - Was ist?,Ross,neutral,853
7,852,Ich fasse es nicht!,Phoebe,anger,853
8,852,NOT FOUND,Ross,anger,853
9,852,"Wenn du keine Lust hast, Fahrrad fahren zu lernen,",Ross,anger,853
10,852,- dann nehm ich es wieder mit. - Wieso?,Phoebe,surprise,853
11,852,Diese Gitarre möchte doch gern gespielt werden.,Ross,anger,853
12,852,"Na gut. So einen Quatsch habe ich zwar noch nie gehört, aber bitte.",Phoebe,anger,853
13,852,"Du glaubst nicht, wie glücklich du das Fahrrad machst.",Ross,joy,853
14,852,"Bitte, stirb nicht, hörst du?",Phoebe,anger,853
0,853,"- Dass du mir das verschwiegen hast! - Ich wollte es dir sagen, aber...",Mona,fear,854
1,853,"- Dass du mir das verschwiegen hast! - Ich wollte es dir sagen, aber...",Ross,neutral,854
2,853,"Sie wollten sie ausnutzen und dann abservieren, so wie Rachel.",Dr. Green,anger,854
3,853,Rachel wurde nicht abserviert! Und zusammen sind Rachel und ich auch nicht.,Ross,anger,854
4,853,"JOEY (AUF DEM ANRUFBEANTWORTER): <i>Hey, Ross, hier ist Joey.</i>",Joey,neutral,854
5,853,"JOEY (AUF DEM ANRUFBEANTWORTER): <i>Hey, Ross, hier ist Joey.</i>",Ross,neutral,854
0,854,Deine Bewerbung sieht wirklich sehr gut aus.,Joey,joy,855
1,854,Wirst du oft Freunde hier haben und dauernd eine Party feiern?,Joey,anger,855
2,854,"Keine Sorge, ich bin kein Partygirl.",The Potential Roommate,neutral,855
3,854,NOT FOUND,Joey,joy,855
4,854,Du kannst deine neue Mitbewohnerin vergessen. Ich werde hier wohnen.,Chandler,joy,855
5,854,"Hör nicht hin, der Typ will unbedingt das Zimmer haben.",Joey,sadness,855
6,854,Wieso hast du den Duschvorhang abgehängt?,Chandler,surprise,855
7,854,Weil der zu gefährlich war.,Joey,fear,855
0,855,Hi.,Joey,neutral,856
1,855,- ALLE: Hey. Wie lief das Vorsprechen? - Hab die Rolle nicht gekriegt.,Chandler,neutral,856
2,855,"aber Estelle sagte, die Leute hätten ein Problem mit mir.",Joey,sadness,856
3,855,Was? Du warst doch so gut ausgerüstet.,Rachel,surprise,856
4,855,"aber Estelle sagte, die Leute hätten ein Problem mit mir.",Joey,joy,856
0,856,NOT FOUND,Ross,surprise,857
1,856,"Sie versucht, mich zu finden, aber ohne Erfolg. Weil ich immer woanders bin.",Ross,neutral,857
2,856,"Ich habe mir gedacht, ich renne nicht mehr weiter. Ich bleibe hier.",Ross,neutral,857
3,856,Ach...,Ross,neutral,857
4,856,"- Ich glaube, wir gehen. - Es ist spät.",Monica,neutral,857
5,856,"- Ich glaube, wir gehen. - Es ist spät.",Chandler,neutral,857
6,856,Könntet ihr mir nicht Gesellschaft leisten?,Ross,neutral,857
7,856,"Ah. Wir müssen früh raus, um unsere Maschine zu kriegen.",Monica,neutral,857
8,856,Es ist eine sehr große Maschine.,Chandler,neutral,857
9,856,Ist schon in Ordnung.,Ross,neutral,857
10,856,Aber wir werden gern bei dir bleiben.,Chandler,neutral,857
11,856,NOT FOUND,Ross,joy,857
0,857,Mel Gibson und Clint Eastwood.,Phoebe,surprise,858
1,857,"- Die sind kein Paar. - Oh, jetzt kapiere ich.",Ross,surprise,858
2,857,NOT FOUND,Phoebe,neutral,858
3,857,"Als sie auf der Bühne waren, ging es da richtig zur Sache?",Joey,neutral,858
4,857,Ha. Oh ja!,Ross,joy,858
5,857,Na ja. Dann ist alles ok.,Joey,neutral,858
6,857,dann wäre doch die ganze sexuelle Energie zwischen ihnen weg.,Joey,neutral,858
7,857,Wirklich?,Joey,neutral,858
8,857,"Solange es auf der Bühne zur Sache geht, musst du dir keine Gedanken machen.",Joey,neutral,858
9,857,"Wenn es nicht mehr heiß hergeht, musst du dir Sorgen machen.",Joey,neutral,858
10,857,Wirklich?,Chandler,surprise,858
11,857,Hat es bei mir je auf der Bühne geknistert?,Joey,neutral,858
12,857,Wirklich?,Ross,neutral,858
13,857,NOT FOUND,Joey,neutral,858
0,858,"Warte eine Sekunde! Ich bin's, Phoebe.",Phoebe,surprise,859
1,858,"Ach so, ich dachte, da wär ein Spiegel. Dann mach's mal gut.",Ursula,neutral,859
2,858,"Ähm, gibt es bei dir irgendwas Neues?",Phoebe,surprise,859
3,858,"Äh, nein, eigentlich nicht. Abgesehen von meiner Hochzeit nächster Woche.",Ursula,neutral,859
0,859,Und dein Busen! Mm!,Jim,surprise,860
1,859,Ok. Ähem.,Phoebe,neutral,860
2,859,"Hör mal, du bist ja ein Draufgänger.",Phoebe,fear,860
3,859,"Weil das Universum möchte, dass wir uns kennen lernen.",Phoebe,neutral,860
4,859,"Fangen wir von vorne an, ok? Erzähl mir von dir.",Phoebe,neutral,860
5,859,"Fangen wir von vorne an, ok? Erzähl mir von dir.",Phoebe,neutral,860
6,859,"- Ja, gut. - Fein.",Jim,neutral,860
7,859,"- Ja, gut. - Fein.",Phoebe,neutral,860
8,859,Ich verfasse erotische Romane,Jim,neutral,860
9,859,"Oh, mein Gott.",Phoebe,surprise,860
10,859,NOT FOUND,Jim,neutral,860
11,859,"Oh, mein Gott.",Phoebe,disgust,860
12,859,"Ich möchte noch erwähnen, dass ich einen Doktor habe.",Jim,neutral,860
13,859,- Wow! Ist das wahr? - Einen großen sogar...,Phoebe,surprise,860
14,859,NOT FOUND,Jim,joy,860
15,859,Es reicht!,Phoebe,disgust,860
0,860,Und wie geht es ihr?,Ross,sadness,861
1,860,"Der Arzt sagt, es sei nur eine Frage von Stunden.",Aunt Lillian,sadness,861
2,860,"- Wie geht es dir, Mom? - Mir geht's gut, gut!",Monica,sadness,861
3,860,"Ich bin froh, dass du da bist.",Mrs. Geller,anger,861
4,860,Was?,Monica,surprise,861
5,860,Was hast du gemacht?,Mrs. Geller,surprise,861
6,860,Gar nichts.,Monica,neutral,861
7,860,"Oh, vielleicht liegt es daran.",Mrs. Geller,neutral,861
8,860,Sie ist unmöglich. Ihre Mutter liegt...,Monica,anger,861
9,860,"Komm, ganz ruhig.",Ross,neutral,861
10,860,Es geht dann noch um deine Freunde und deine Karriere.,Ross,neutral,861
11,860,"Oh, Mann!",Monica,surprise,861
12,860,Und diese klebrigen Pfefferminzbonbons in ihrer Handtasche.,Monica,neutral,861
13,860,Oh.,Ross,surprise,861
14,860,Die waren wirklich eklig.,Ross,disgust,861
15,860,"Wisst ihr, was ich schön fand?",Ross,joy,861
16,860,Ihren Süßstofffimmel.,Ross,joy,861
17,860,Sie hat ihn sich immer geklaut. Z. B. im Restaurant.,Ross,joy,861
18,860,"Nicht nur in Restaurants, auch bei uns zu Hause.",Mr. Geller,neutral,861
0,861,Kann sein.,Rachel,neutral,862
1,861,Kann sein.,Monica,surprise,862
2,861,"(MIT NORMALER STIMME): Ehrlich, ich habe nicht ein Wort verstanden.",Rachel,surprise,862
3,861,- Ab in den Flur. - Ok.,Monica,neutral,862
0,862,"dass sie so aufgebahrt werden, als wenn sie nur schlafen würden.",Ronni,neutral,863
1,862,Einige wollen ihr Haustier sogar in einer bestimmten Pose sehen.,Ronni,neutral,863
